shipment-date	sku	fnsku	asin	fulfillment-center-id	quantity	amazon-order-id	currency	item-price-per-unit	shipping-price	gift-wrap-price	ship-city	ship-state	ship-postal-code 
2025-12-14T10:31:55+00:00	SK016P	B091BT57TD	B091BT57TD	DCA1	1	111-7134500-4268223	USD	9.99	0.00	0.00	BROOKLYN	NY	11203-2254
2025-12-14T10:19:43+00:00	SK028A	B097PQ46FT	B097PQ46FT	DET3	1	113-0046359-9837012	USD	17.99	0.00	0.00	BYESVILLE	OH	43723-1357
2025-12-14T10:19:43+00:00	SK028A	B097PQ46FT	B097PQ46FT	DET3	1	113-0046359-9837012	USD	17.99	0.00	0.00	BYESVILLE	OH	43723-1357
2025-12-14T10:19:40+00:00	SB-011-120	B082XRFBQL	B082XRFBQL	BFI4	1	114-9030190-7746625	USD	12.99	1.50	0.00	BREMERTON	WA	98312-2053
2025-12-14T10:19:27+00:00	SK023A	B0BBL2VWL9	B0BBL2VWL9	LAS7	1	112-0063272-0125865	USD	10.99	0.00	0.00	NIPOMO	CA	93444-8844
2025-12-14T10:03:13+00:00	SK016B	B083K841SF	B083K841SF	BWI2	1	111-9048477-1674614	USD	9.99	0.00	0.00	INDIANAPOLIS	IN	46234-9039
2025-12-14T09:24:08+00:00	SK017	B0CRKVR3B5	B0CRKVR3B5	JAX7	1	111-5328339-3321808	USD	9.99	0.00	0.00	WAILUKU	HI	96793-9747
2025-12-14T09:21:31+00:00	FK006BL	B0DTYR4SKM	B0DTYR4SKM	DAB2	3	111-0520159-7234666	USD	8.99	0.00	0.00	BRUNSWICK	GA	31520-2933
2025-12-14T08:15:41+00:00	SK016P	B091BT57TD	B091BT57TD	DEN3	1	113-8953994-6990646	USD	9.99	0.00	0.00	DES MOINES	IA	50317-3944
2025-12-14T08:11:50+00:00	SK010GR	B089NQK2CJ	B089NQK2CJ	SMF1	1	112-9452193-5365807	USD	19.99	0.30	0.00	SACRAMENTO	CA	95834-1544
2025-12-14T08:07:24+00:00	FK006GR	B0DTYSVFW7	B0DTYSVFW7	LGA9	1	114-1746135-1139448	USD	8.99	0.00	0.00	JAMAICA	NY	11435-1912
2025-12-14T07:43:20+00:00	FK002-B05	B0F1MVMC4S	B0F1MVMC4S	BDL3	1	114-2618414-0893010	USD	16.99	0.00	0.00	CLIFFSIDE PARK	NJ	07010-1042
2025-12-14T07:32:48+00:00	SK029	B091KTNWWB	B091KTNWWB	MKC6	10	111-9258653-2099455	USD	9.02	0.00	0.00	HAMMOND	IN	46320-1125
2025-12-14T07:32:48+00:00	SK029	B091KTNWWB	B091KTNWWB	MKC6	10	111-9258653-2099455	USD	9.02	0.00	0.00	HAMMOND	IN	46320-1125
2025-12-14T07:32:48+00:00	SK029	B091KTNWWB	B091KTNWWB	MKC6	7	111-9258653-2099455	USD	9.02	0.00	0.00	HAMMOND	IN	46320-1125
2025-12-14T07:32:48+00:00	SK029	B091KTNWWB	B091KTNWWB	MKC6	2	111-9258653-2099455	USD	9.02	0.00	0.00	HAMMOND	IN	46320-1125
2025-12-14T07:32:48+00:00	SK029	B091KTNWWB	B091KTNWWB	MKC6	1	111-9258653-2099455	USD	9.02	0.00	0.00	HAMMOND	IN	46320-1125
2025-12-14T07:31:11+00:00	SK029	B091KTNWWB	B091KTNWWB	PDX8	1	112-3601692-0147405	USD	10.99	0.00	0.00	CORVALLIS	OR	97330-4345
2025-12-14T07:28:41+00:00	SK017	B0CRKVR3B5	B0CRKVR3B5	MIA1	1	111-5784171-2096256	USD	9.99	0.00	0.00	CORAL SPRINGS	FL	33065-3218
2025-12-14T07:28:41+00:00	SB009P-10	B082XS2ZT7	B082XS2ZT7	MIA1	1	111-5784171-2096256	USD	5.99	0.00	0.00	CORAL SPRINGS	FL	33065-3218
2025-12-14T07:18:51+00:00	SK010BK-5	B091BYBGRN	B091BYBGRN	LGB3	1	111-6346643-7960203	USD	11.99	0.00	0.00	GARDEN GROVE	CA	92840-6160
2025-12-14T07:18:15+00:00	FK002-B05	B0F1MVMC4S	B0F1MVMC4S	AUS3	1	111-5970693-9849847	USD	16.99	0.00	0.00	THERMAL	CA	92274-6529
2025-12-14T07:13:38+00:00	SB013-10	X003TBZHBP	B0C4KHWC99	PSP1	1	111-3404170-0160213	USD	6.99	0.79	0.00	BOAZ	AL	35956-3431
2025-12-14T07:13:38+00:00	SK009	B0BZHM79YQ	B0BZHM79YQ	PSP1	1	111-3404170-0160213	USD	8.99	1.01	0.00	BOAZ	AL	35956-3431
2025-12-14T06:54:19+00:00	SK028A	B097PQ46FT	B097PQ46FT	MTN1	1	111-1768681-7288230	USD	15.33	0.00	0.00	MARTINSVILLE	VA	24112-6790
2025-12-14T06:54:19+00:00	SK028A	B097PQ46FT	B097PQ46FT	MTN1	1	111-1768681-7288230	USD	15.33	0.00	0.00	MARTINSVILLE	VA	24112-6790
2025-12-14T06:54:19+00:00	SK028A	B097PQ46FT	B097PQ46FT	MTN1	1	111-1768681-7288230	USD	15.33	0.00	0.00	MARTINSVILLE	VA	24112-6790
2025-12-14T06:54:19+00:00	SK028A	B097PQ46FT	B097PQ46FT	MTN1	1	111-1768681-7288230	USD	15.33	0.00	0.00	MARTINSVILLE	VA	24112-6790
2025-12-14T06:54:19+00:00	SK028A	B097PQ46FT	B097PQ46FT	MTN1	2	111-1768681-7288230	USD	15.33	0.00	0.00	MARTINSVILLE	VA	24112-6790
2025-12-14T06:54:19+00:00	SK028A	B097PQ46FT	B097PQ46FT	MTN1	1	111-1768681-7288230	USD	15.33	0.00	0.00	MARTINSVILLE	VA	24112-6790
2025-12-14T06:54:19+00:00	SK028A	B097PQ46FT	B097PQ46FT	MTN1	2	111-1768681-7288230	USD	15.33	0.00	0.00	MARTINSVILLE	VA	24112-6790
2025-12-14T06:41:18+00:00	SK017	B0CRKVR3B5	B0CRKVR3B5	MCO1	1	113-6741748-9201835	USD	9.99	2.40	0.00	Cali	Valle	760045
2025-12-14T06:32:28+00:00	SB-011-120	B082XRFBQL	B082XRFBQL	CLE3	1	111-0458581-0935421	USD	12.99	0.00	0.00	YARMOUTH PORT	MA	02675-2229
2025-12-14T06:30:53+00:00	SK016B	B083K841SF	B083K841SF	ACY1	1	113-2024227-4641069	USD	9.99	0.00	0.00	JAMAICA	NY	11432-2834
2025-12-14T06:29:11+00:00	SB009P-10	B082XS2ZT7	B082XS2ZT7	OAK4	2	112-8006234-6241837	USD	5.99	0.00	0.00	GRASS VALLEY	CA	95945-9540
2025-12-14T06:28:28+00:00	SK010BK	B089NQQH16	B089NQQH16	SBD6	5	114-7124657-0268258	USD	19.99	5.95	0.00	FRESNO	CA	93706-5463
2025-12-14T05:58:29+00:00	SK010BK-5	B091BYBGRN	B091BYBGRN	GEG1	1	701-3762954-4706618	CAD	21.26	0.00	0.00	Battleford	Saskatchewan	S0M 0E0
2025-12-14T05:53:03+00:00	FK006GR	B0DTYSVFW7	B0DTYSVFW7	RIC2	1	113-2138760-2641068	USD	8.99	0.00	0.00	SYLVANIA	OH	43560-1858
2025-12-14T05:53:03+00:00	FK006GR	B0DTYSVFW7	B0DTYSVFW7	RIC2	2	113-2138760-2641068	USD	8.99	0.00	0.00	SYLVANIA	OH	43560-1858
2025-12-14T05:37:48+00:00	SK016B	B083K841SF	B083K841SF	CLE3	1	112-9394264-5300206	USD	9.99	0.00	0.00	Ann Arbor	Mi	48103
2025-12-14T05:36:47+00:00	SK017	B0CRKVR3B5	B0CRKVR3B5	MEM4	1	114-0077564-6557036	USD	9.99	0.00	0.00	Caguas	PR	00725-3476
2025-12-14T05:31:24+00:00	SK010BK-5	B091BYBGRN	B091BYBGRN	FTW6	1	114-3994674-0830604	USD	11.99	0.00	0.00	PASADENA	TX	77504-3501
2025-12-14T05:28:13+00:00	FK006BL	B0DTYR4SKM	B0DTYR4SKM	DET3	2	113-6241092-1437818	USD	8.99	0.00	0.00	SYLVANIA	OH	43560-1858
2025-12-14T05:23:50+00:00	SK016B	B083K841SF	B083K841SF	HOU2	1	111-3271697-8788216	USD	9.99	0.00	0.00	CEDAR PARK	TX	78613-7447
2025-12-14T05:18:50+00:00	SB-011-120	B082XRFBQL	B082XRFBQL	PDX9	1	112-5927287-2303414	USD	12.99	0.00	0.00	Eugene	OR	97401
2025-12-14T05:15:11+00:00	SK016B	B083K841SF	B083K841SF	JAN1	1	112-0656052-9977865	USD	9.99	0.00	0.00	MILTON	FL	32570-7998
2025-12-14T05:02:23+00:00	SK010BK-5	B091BYBGRN	B091BYBGRN	MQY1	1	113-7028790-4102620	USD	11.99	0.00	0.00	BIG ROCK	IL	60511-9364
2025-12-14T05:00:40+00:00	SK016B	B083K841SF	B083K841SF	LGB3	1	112-9196885-5513867	USD	9.99	0.00	0.00	SUNLAND	CA	91040-1642
2025-12-14T05:00:29+00:00	SK016B	B083K841SF	B083K841SF	LGB3	1	112-0719744-9271441	USD	9.99	0.75	0.00	NEWPORT BEACH	CA	92660-3606
2025-12-14T04:45:17+00:00	SK010GR-5	B091BZBZHS	B091BZBZHS	PDX8	1	113-9619254-9953863	USD	11.99	0.00	0.00	PORTLAND	OR	97239-2790
2025-12-14T04:34:31+00:00	SP066-B10	B0F1MYK9Z4	B0F1MYK9Z4	PDX8	1	113-9666801-6895444	USD	9.99	0.00	0.00	AMITY	OR	97101-2418
2025-12-14T04:32:42+00:00	SK010BK	B089NQQH16	B089NQQH16	AKC1	1	112-8370539-8517013	USD	19.99	0.00	0.00	NASHVILLE	NC	27856-9031
2025-12-14T04:29:10+00:00	SK016B	B083K841SF	B083K841SF	JFK8	1	113-3356218-9663444	USD	9.99	0.00	0.00	Ridgewood	NJ	07450
2025-12-14T04:23:16+00:00	SK010BK-5	B091BYBGRN	B091BYBGRN	MQY1	1	114-4241295-5365040	USD	11.99	0.00	0.00	WILMINGTON	NC	28401-7238
2025-12-14T04:21:06+00:00	SK016B	B083K841SF	B083K841SF	SAN3	1	111-2322703-2777069	USD	9.99	0.00	0.00	SAN DIEGO	CA	92107-2063
2025-12-14T04:11:27+00:00	SK010BK-5	B091BYBGRN	B091BYBGRN	HOU2	1	112-7968743-3643444	USD	11.99	0.00	0.00	MINERAL WELLS	TX	76067-1823
2025-12-14T03:39:10+00:00	SK023A	B0BBL2VWL9	B0BBL2VWL9	MQY1	1	112-1746231-8725862	USD	9.99	0.00	0.00	ARCHBOLD	OH	43502-9595
2025-12-14T03:36:35+00:00	SK017	B0CRKVR3B5	B0CRKVR3B5	IND1	1	114-0721899-9437820	USD	9.99	0.00	0.00	Louisville	KY	40219
2025-12-14T03:34:30+00:00	SK010BK-5	B091BYBGRN	B091BYBGRN	DAL2	1	112-5704135-9763442	USD	11.99	0.00	0.00	Converse	Texas	78109
2025-12-14T03:12:16+00:00	SK016B-C1	B091L86CHX	B091L86CHX	SAT3	5	113-3887883-7701003	USD	19.99	0.00	0.00	SAN ANTONIO	TX	78220-4461
2025-12-14T03:06:38+00:00	SB-011-120	B082XRFBQL	B082XRFBQL	AKC1	1	114-0427434-7322617	USD	12.99	0.00	0.00	PROSPERITY	SC	29127-6859
2025-12-14T02:43:56+00:00	SP066-B10	B0F1MYK9Z4	B0F1MYK9Z4	RDU1	1	114-0739348-3985818	USD	9.99	7.44	0.00	YEOVIL	--	BA21 3JA
2025-12-14T02:33:28+00:00	SK008BG-2	B0BZ8BN81L	B0BZ8BN81L	CMH1	1	114-0452545-3444243	USD	9.99	0.00	0.00	KAPOLEI	HI	96707-2803
2025-12-14T02:20:05+00:00	SB-011-120	B082XRFBQL	B082XRFBQL	FTW6	1	114-6769031-9155401	USD	12.99	0.00	0.00	ALBUQUERQUE	NM	87108-1467
2025-12-14T02:01:23+00:00	SK016B	B083K841SF	B083K841SF	BHM1	1	112-7328219-2279400	USD	9.99	0.00	0.00	MONTEREY	TN	38574-1526
2025-12-14T01:27:57+00:00	WA102BW	B0FJFB754T	B0FJFB754T	PCW1	1	111-2612136-3441865	USD	54.99	0.00	0.00	SAINT PAUL	MN	55119-4767
2025-12-14T01:22:52+00:00	WA102BU	B0FV2Z4PSX	B0FV2Z4PSX	RDG1	1	112-5392623-6520237	USD	54.99	0.00	0.00	NEW YORK	NY	10011-7841
2025-12-14T01:15:51+00:00	SK016B	B083K841SF	B083K841SF	SLC1	1	113-9711729-7001041	USD	9.99	0.00	0.00	LAKEWOOD	CO	80215-7038
2025-12-14T00:54:31+00:00	SK009GW	B0BZHM79YQ	B0BZHM79YQ	SAN3	1	112-0565541-2819448	USD	8.99	0.00	0.00	LOS ANGELES	CA	90045-3319
2025-12-14T00:16:21+00:00	SK009GW	B0BZHM79YQ	B0BZHM79YQ	TUL2	1	112-1756479-1142668	USD	8.99	0.00	0.00	FORT MYERS	FL	33901-3116
2025-12-14T00:11:53+00:00	SK009GW	B0BZHM79YQ	B0BZHM79YQ	BOI2	1	114-9850750-2011404	USD	8.99	0.00	0.00	VANCOUVER	WA	98682-7055
2025-12-14T00:11:53+00:00	SK009GW	B0BZHM79YQ	B0BZHM79YQ	BOI2	1	114-9850750-2011404	USD	8.99	0.00	0.00	VANCOUVER	WA	98682-7055
2025-12-14T00:11:53+00:00	SK009GW	B0BZHM79YQ	B0BZHM79YQ	BOI2	1	114-9850750-2011404	USD	8.99	0.00	0.00	VANCOUVER	WA	98682-7055
2025-12-14T00:02:17+00:00	SK010BK	B089NQQH16	B089NQQH16	DEN3	1	114-1660387-7625012	USD	19.99	0.00	0.00	RIVERTON	UT	84065-3176
2025-12-13T23:58:48+00:00	SB013-10	X003TBZHBP	B0C4KHWC99	BFL2	1	112-0565541-2819448	USD	6.99	0.00	0.00	LOS ANGELES	CA	90045-3319
2025-12-13T23:52:54+00:00	FK002-B05	B0F1MVMC4S	B0F1MVMC4S	BDL3	1	113-0863963-6556234	USD	16.99	0.00	0.00	COVENTRY	CT	06238-1636
2025-12-13T23:44:30+00:00	SK010GR	B089NQK2CJ	B089NQK2CJ	PDX8	2	114-6254426-0286613	USD	19.99	0.00	0.00	LAKE TAPPS	WA	98391-9404
2025-12-13T23:33:04+00:00	SK016B-C1	B091L86CHX	B091L86CHX	CLT4	1	114-0500424-7746612	USD	19.99	0.00	0.00	WENDELL	NC	27591-6016
2025-12-13T23:32:08+00:00	SK010BK	B089NQQH16	B089NQQH16	SAT2	1	113-9023276-9120223	USD	19.99	0.00	0.00	BEDFORD	TX	76022-4947
2025-12-13T23:17:33+00:00	SK017	B0CRKVR3B5	B0CRKVR3B5	TPA4	1	112-8682535-6718607	USD	9.49	0.00	0.00	BRADENTON	FL	34211-2542
2025-12-13T23:06:42+00:00	SK008BG-2	B0BZ8BN81L	B0BZ8BN81L	CLT4	1	112-1129190-5116252	USD	9.99	0.00	0.00	SARASOTA	FL	34240-9655
2025-12-13T22:57:52+00:00	SK016B-C1	B091L86CHX	B091L86CHX	CLE3	1	114-6944153-8897822	USD	19.99	0.00	0.00	ALBION	IN	46701-1624
2025-12-13T22:50:24+00:00	SK029	B091KTNWWB	B091KTNWWB	OMA2	1	114-2028942-1536221	USD	10.99	0.00	0.00	GARDNER	KS	66030-1420
2025-12-13T22:43:46+00:00	SK016P	B091BT57TD	B091BT57TD	BDL4	1	112-4552836-5942637	USD	9.99	0.00	0.00	FREELAND	MD	21053-9411
2025-12-13T22:33:14+00:00	SK023A	B0BBL2VWL9	B0BBL2VWL9	TPA1	1	111-5539273-5636244	USD	10.99	0.00	0.00	NEW PORT RICHEY	FL	34655-2140
2025-12-13T21:54:26+00:00	SK016P	B091BT57TD	B091BT57TD	GYR1	1	113-6794173-9271422	USD	9.99	0.00	0.00	HAWTHORNE	CA	90250-3659
2025-12-13T21:29:56+00:00	SB-011-120	B082XRFBQL	B082XRFBQL	AUS2	1	114-6449241-6207414	USD	12.99	0.00	0.00	SAN ANTONIO	TX	78245-1073
2025-12-13T21:20:16+00:00	SK010BK	B089NQQH16	B089NQQH16	BDL3	1	114-4305261-5355414	USD	19.99	0.00	0.00	LUDLOW	MA	01056-2123
2025-12-13T21:11:38+00:00	SK008BG-2	B0BZ8BN81L	B0BZ8BN81L	MKE1	1	113-0846693-6627429	USD	9.99	0.00	0.00	LAKE BLUFF	IL	60044-5474
2025-12-13T21:01:49+00:00	SK028A	B097PQ46FT	B097PQ46FT	DFW7	3	112-1165654-8252204	USD	17.99	6.99	0.00	SOUTHLAKE	TX	76092-7109
2025-12-13T20:57:23+00:00	SK008BG-2	B0BZ8BN81L	B0BZ8BN81L	GRR1	1	111-5976607-4382655	USD	9.99	6.99	0.00	OTTER LAKE	MI	48464-9705
2025-12-13T20:46:34+00:00	SK028A	B097PQ46FT	B097PQ46FT	PAE2	1	113-9796140-9773013	USD	17.99	0.00	0.00	EVERETT	WA	98201-2254
2025-12-13T20:13:14+00:00	SK017	B0CRKVR3B5	B0CRKVR3B5	BFL2	1	112-0260688-8445815	USD	9.99	0.00	0.00	SAN DIEGO	CA	92128-3717
2025-12-13T19:58:31+00:00	SK016B	B083K841SF	B083K841SF	DAL3	2	111-0696859-6002652	USD	9.99	0.00	0.00	Dallas	Tx	75233
2025-12-13T19:51:18+00:00	SK016P	B091BT57TD	B091BT57TD	SAN3	1	112-7454224-7762652	USD	9.99	1.49	0.00	SAN DIEGO	CA	92128-4237
2025-12-13T19:51:18+00:00	SK016B-C1	B091L86CHX	B091L86CHX	SAN3	1	112-7454224-7762652	USD	19.99	1.50	0.00	SAN DIEGO	CA	92128-4237
2025-12-13T19:33:37+00:00	WA102BW	B0FJFB754T	B0FJFB754T	RIC2	1	111-0188610-0255424	USD	54.99	0.00	0.00	George West	Tx	78022
2025-12-13T19:24:52+00:00	SK016B-C1	B091L86CHX	B091L86CHX	OXR1	1	114-0433750-9333861	USD	19.99	1.66	0.00	LOS ANGELES	CA	90005-1563
2025-12-13T19:17:10+00:00	SK010BK	B089NQQH16	B089NQQH16	SAV4	1	114-8163439-2841036	USD	19.99	0.00	0.00	KINGSLAND	GA	31548-5873
2025-12-13T19:05:02+00:00	SK029	B091KTNWWB	B091KTNWWB	LUK2	1	114-8327250-0667405	USD	10.99	0.00	0.00	GRAND BLANC	MI	48439
2025-12-13T19:04:01+00:00	SK028A	B097PQ46FT	B097PQ46FT	ROC1	5	112-2771287-2361052	USD	15.33	0.00	0.00	ELKHART	IN	46514-7666
2025-12-13T18:54:45+00:00	SK023A	B0BBL2VWL9	B0BBL2VWL9	MQY1	1	111-1758531-5051467	USD	10.99	0.00	0.00	Oak Ridge	TN	37830-4218
2025-12-13T18:54:45+00:00	SK023A	B0BBL2VWL9	B0BBL2VWL9	MQY1	1	111-1758531-5051467	USD	10.99	0.00	0.00	Oak Ridge	TN	37830-4218
2025-12-13T17:52:52+00:00	SK010BK-5	B091BYBGRN	B091BYBGRN	LGB3	1	111-0202796-7949036	USD	11.99	1.00	0.00	LOS ANGELES	CA	90005-4089
2025-12-13T16:16:04+00:00	SK010GR	B089NQK2CJ	B089NQK2CJ	HOU2	1	112-4596228-9724243	USD	19.99	0.00	0.00	MEXIA	TX	76667-3300
2025-12-13T15:46:45+00:00	SK016B	B083K841SF	B083K841SF	SAT3	1	113-0195690-8651434	USD	9.99	0.00	0.00	BEAVER FALLS	PA	15010-3015
2025-12-13T15:45:00+00:00	SK010BK-5	B091BYBGRN	B091BYBGRN	MIA1	1	114-4387862-7041030	USD	11.99	9.99	0.00	FORT PIERCE	FL	34947-7715
2025-12-13T15:22:45+00:00	SK016P	B091BT57TD	B091BT57TD	DET3	1	112-8122127-7045010	USD	9.99	0.00	0.00	MILTON CENTER	OH	43541-9009
2025-12-13T15:09:43+00:00	SK010BK-5	B091BYBGRN	B091BYBGRN	HOU6	1	114-2408522-7970623	USD	11.99	0.00	0.00	WICHITA	KS	67216-2258
2025-12-13T14:27:55+00:00	SK029	B091KTNWWB	B091KTNWWB	TUS2	2	111-2234973-2288229	USD	10.99	0.00	0.00	KINGSBURG	CA	93631-9100
2025-12-13T14:27:55+00:00	SK029	B091KTNWWB	B091KTNWWB	TUS2	1	111-2234973-2288229	USD	10.99	0.00	0.00	KINGSBURG	CA	93631-9100
2025-12-13T14:27:55+00:00	SK029	B091KTNWWB	B091KTNWWB	TUS2	1	111-2234973-2288229	USD	10.99	0.00	0.00	KINGSBURG	CA	93631-9100
2025-12-13T13:56:59+00:00	FK006GR	B0DTYSVFW7	B0DTYSVFW7	JFK8	1	113-1954931-2591427	USD	8.99	0.00	0.00	ELMIRA	NY	14903-1829
2025-12-13T13:52:47+00:00	SK017	B0CRKVR3B5	B0CRKVR3B5	MEM4	1	113-8205795-2337029	USD	9.99	0.00	0.00	BECKLEY	WV	25801-4822
2025-12-13T13:46:35+00:00	FK006BK	B0DTYVFF1Q	B0DTYVFF1Q	RDU1	2	113-2601448-4695450	USD	8.99	0.00	0.00	PEPPERELL	MA	01463-1525
2025-12-13T13:33:11+00:00	SK016B	B083K841SF	B083K841SF	AKC1	1	111-6332460-2537063	USD	9.99	0.00	0.00	LANGHORNE	PA	19047-2553
2025-12-13T12:41:18+00:00	SK016B	B083K841SF	B083K841SF	PAE2	1	114-0116263-0772275	USD	9.99	0.00	0.00	OLYMPIA	WA	98516-5317
2025-12-13T12:38:57+00:00	SK010BK-5	B091BYBGRN	B091BYBGRN	PCW1	1	111-4907007-0985842	USD	11.99	0.00	0.00	URBANA	OH	43078-8737
2025-12-13T12:15:45+00:00	SK029	B091KTNWWB	B091KTNWWB	PCW1	1	111-5900613-3993030	USD	10.99	1.50	0.00	NAPOLEON	OH	43545-9681
2025-12-13T11:49:17+00:00	SK010BK	B089NQQH16	B089NQQH16	CLE3	2	114-6487639-7882611	USD	19.99	0.00	0.00	ANN ARBOR	MI	48108-3610
2025-12-13T11:30:21+00:00	SP066-B10	B0F1MYK9Z4	B0F1MYK9Z4	MDW7	1	112-3118829-6693868	USD	9.99	0.00	0.00	EUDORA	KS	66025-8204
2025-12-13T11:05:48+00:00	SK028A	B097PQ46FT	B097PQ46FT	OMA2	1	113-7427168-6478654	USD	17.99	0.00	3.99	LAS VEGAS	NV	89129-8131
2025-12-13T10:49:13+00:00	SK023A	B0BBL2VWL9	B0BBL2VWL9	ORD5	1	114-8534856-9327425	USD	10.99	0.00	0.00	Milwaukee	WI	53213
2025-12-13T10:48:07+00:00	SK023A	B0BBL2VWL9	B0BBL2VWL9	JAN1	1	112-4904051-3332205	USD	10.99	0.00	0.00	TUSCALOOSA	AL	35405-0036
2025-12-13T10:47:57+00:00	SK010BK	B089NQQH16	B089NQQH16	BFI4	1	112-7084168-0809869	USD	19.99	0.00	0.00	LAKEBAY	WA	98349-9664
2025-12-13T10:47:51+00:00	SK016P	B091BT57TD	B091BT57TD	BDL2	1	113-5186946-0631405	USD	9.99	0.00	0.00	Bloomfield	CT	06002
2025-12-13T10:47:12+00:00	FK006GR	B0DTYSVFW7	B0DTYSVFW7	MKE2	1	111-5586106-8333044	USD	8.99	0.00	0.00	Bismarck	ND	58504
2025-12-13T10:44:36+00:00	SK016P	B091BT57TD	B091BT57TD	ACY1	1	112-3188797-2579425	USD	9.99	0.00	0.00	COLTONS POINT	MD	20626-2003
2025-12-13T10:44:01+00:00	SK010BK-5	B091BYBGRN	B091BYBGRN	ACY1	1	113-4044716-9641020	USD	11.99	0.00	0.00	Hanover	PA	17331
2025-12-13T10:41:03+00:00	SP066-B10	B0F1MYK9Z4	B0F1MYK9Z4	PDX9	1	111-7815664-3578664	USD	9.99	0.75	0.00	PORTLAND	OR	97213-5410
2025-12-13T10:39:05+00:00	SK023A	B0BBL2VWL9	B0BBL2VWL9	MQY1	1	112-6895803-8768211	USD	10.99	0.00	0.00	CEDAR	MN	55011-9535
2025-12-13T09:54:23+00:00	SK010BK-5	B091BYBGRN	B091BYBGRN	JAX2	1	112-0755060-6570666	USD	11.99	0.00	0.00	PAISLEY	FL	32767-9712
2025-12-13T09:36:12+00:00	SB-011-120	B082XRFBQL	B082XRFBQL	CMH4	1	114-9868147-1527426	USD	12.99	0.00	0.00	LINDENHURST	IL	60046-8540
2025-12-13T09:33:45+00:00	SK016B	B083K841SF	B083K841SF	CLE3	1	114-2656606-1097852	USD	9.99	0.00	0.00	LOUISVILLE	KY	40272-1319
2025-12-13T09:27:43+00:00	SK010BK	B089NQQH16	B089NQQH16	BOI2	1	112-1083696-6189849	USD	19.99	0.00	0.00	NAMPA	ID	83651-8278
2025-12-13T09:02:10+00:00	SP066-B10	B0F1MYK9Z4	B0F1MYK9Z4	MIA1	1	113-0070238-6293843	USD	9.99	9.63	0.00	BARRANCABERMEJA	SANTANDER	687033
2025-12-13T08:56:14+00:00	SK028A	B097PQ46FT	B097PQ46FT	AKC1	1	112-8187501-8902606	USD	17.99	0.00	0.00	NEW LONDON	WI	54961-9358
2025-12-13T08:39:44+00:00	SK008BG-2	B0BZ8BN81L	B0BZ8BN81L	DAB2	1	113-7515424-8489850	USD	9.99	0.00	0.00	MIAMI	FL	33176-4492
2025-12-13T08:37:14+00:00	SK016P	B091BT57TD	B091BT57TD	HOU2	2	112-6555193-7955450	USD	9.99	0.00	0.00	CHOUDRANT	LA	71227-3290
2025-12-13T08:34:46+00:00	SK016B	B083K841SF	B083K841SF	DEN4	1	112-7021677-8125060	USD	9.99	0.60	0.00	DENVER	CO	80210-5407
2025-12-13T08:33:52+00:00	SB012-100A	B0DLNVHZBJ	B0DLNVHZBJ	MCO1	1	113-1563601-6765049	USD	14.99	0.00	0.00	Stevens Point	WI	54481
2025-12-13T08:32:54+00:00	SK010BK-5	B091BYBGRN	B091BYBGRN	MDW7	1	111-7888991-0134648	USD	11.99	0.00	0.00	DOLTON	IL	60419-1528
2025-12-13T08:32:48+00:00	WA102BU	B0FV2Z4PSX	B0FV2Z4PSX	DEN4	1	113-8183463-5803449	USD	54.99	0.00	0.00	MCCALL	ID	83638-4800
2025-12-13T08:13:04+00:00	SK010BK	B089NQQH16	B089NQQH16	PDX9	1	111-8609227-2112225	USD	19.99	2.16	0.00	VANCOUVER	WA	98682-6037
2025-12-13T07:41:15+00:00	SK016P	B091BT57TD	B091BT57TD	FTW6	1	113-3617220-6605034	USD	9.99	0.00	0.00	NEWARK	TX	76071-1277
2025-12-13T07:41:05+00:00	SB-011-120	B082XRFBQL	B082XRFBQL	OAK4	1	114-9107783-0735428	USD	12.99	0.00	0.00	WOODLAND	CA	95695-9219
2025-12-13T07:26:23+00:00	SK017	B0CRKVR3B5	B0CRKVR3B5	BFL1	1	113-5548349-6480230	USD	9.99	0.00	0.00	ONTARIO	CA	91762-7218
2025-12-13T07:22:46+00:00	SK017	B0CRKVR3B5	B0CRKVR3B5	BFL1	1	112-5226830-6853047	USD	9.99	0.00	0.00	POMONA	CA	91766-4903
2025-12-13T07:21:59+00:00	SK016B-C1	B091L86CHX	B091L86CHX	GYR1	1	113-3295894-7592204	USD	19.99	0.00	0.00	MESA	AZ	85215-2954
2025-12-13T07:09:42+00:00	SK010BK	B089NQQH16	B089NQQH16	PHX3	1	114-7625702-4330638	USD	19.99	0.00	0.00	Gilbert	AZ	85233
2025-12-13T07:03:40+00:00	SK010BK-5	B091BYBGRN	B091BYBGRN	RDU1	1	114-6396073-1644213	USD	11.99	0.00	0.00	GASTONIA	NC	28052-6419
2025-12-13T06:33:39+00:00	SK016P	B091BT57TD	B091BT57TD	HOU2	1	111-0919347-2141009	USD	9.99	0.99	0.00	HOUSTON	TX	77002-3302
2025-12-13T06:30:43+00:00	SB-011-120	B082XRFBQL	B082XRFBQL	SAN3	1	113-3662501-5560211	USD	12.99	0.00	0.00	LA QUINTA	CA	92253
2025-12-13T06:29:39+00:00	SK017	B0CRKVR3B5	B0CRKVR3B5	MCO1	1	112-3388133-9035403	USD	9.99	0.00	0.00	PALATKA	FL	32177-8273
